id,annotator_code,combo_id,seed_id,level,class_tag,ratio_type,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
d3c6018b-51f0-49f9-b4db-335e0760849d,2,61323,35330,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-29 04:58:25.218117+00:00
a66847e7-189e-4af4-887f-72dd2dcbffbe,2,61324,35330,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,1,1,A,False,2026-04-29 04:58:40.657547+00:00
a4623c0e-d8fc-469c-a262-f5b39b5a5d72,4,60799,35199,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 04:58:54.278488+00:00
a03c5050-6d9e-48e8-a18c-f3c576d8cd61,2,61325,35331,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,1,0,B,False,2026-04-29 04:59:29.120186+00:00
602f1e8e-33d8-4476-925e-1ba3b76301bc,4,60800,35199,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,0,0,0,0,A,False,2026-04-29 04:59:39.295679+00:00
1dfd8575-42c1-4f05-8053-722098602824,2,61326,35331,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-29 04:59:52.133500+00:00
870953ba-6d97-4829-b772-8fe4cd888abe,2,61327,35331,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-29 05:00:28.581168+00:00
4955c1b0-8dd8-4bd0-886b-f902d160e85f,4,60809,35202,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:00:33.492216+00:00
202fccd6-d178-4bf5-8937-56b539881995,2,61328,35331,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-29 05:00:58.982301+00:00
0277f689-f404-4d4e-9bf3-55b0b6b57440,4,60810,35202,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:01:20.818242+00:00
487f6b32-62d1-4b4e-954b-d7fbd67e2aad,4,60811,35202,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:01:40.405217+00:00
cd710a16-244a-4442-ac01-f417df5e222a,2,61329,35332,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-29 05:02:01.003851+00:00
c794c384-6be9-4d41-8bdd-e1295e3f0cf2,4,60812,35202,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-29 05:02:06.021645+00:00
c4a7a519-ac75-48fc-a0bf-4af1bafc8d23,4,60821,35205,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:02:34.416575+00:00
e1db059a-658a-4d70-b30f-6d6ef3c22387,2,61330,35332,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:03:01.220058+00:00
2b4aa1f3-2a1d-4dba-8770-b51ca606e393,4,60822,35205,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:03:04.335982+00:00
d37bdd4c-8d6e-450f-b34a-5e388c3dcde5,2,61331,35332,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,1,0,0,A,False,2026-04-29 05:03:22.488935+00:00
02deb8ca-7f61-46e6-968b-69aa7f66fadf,2,61332,35332,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-29 05:03:38.384254+00:00
f7a47dbb-b909-4b76-83f2-ad0f9e50382b,4,60823,35205,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:04:07.781860+00:00
de7af7aa-fa84-4f73-be44-6a8fb47d7a12,4,60824,35205,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-29 05:04:37.406796+00:00
2e271cac-29ed-413f-8207-8e053051f2af,2,61333,35333,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,0,B,False,2026-04-29 05:04:37.706351+00:00
0b375b38-6cae-4574-ba0c-9c301c9d1e46,2,61334,35333,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-29 05:05:05.021860+00:00
21eacb25-b457-4a23-a10a-6bea56709d38,4,60833,35208,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:05:16.972038+00:00
1eeacc16-1c3d-4af8-af56-d8cf96df9baf,2,61335,35333,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,1,0,B,False,2026-04-29 05:05:31.805375+00:00
b358643f-b342-4210-ac2d-950b8f187fae,2,61336,35333,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-29 05:05:54.717172+00:00
4a6e93e2-5f03-4af6-ace3-1888f488a4b2,4,60834,35208,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:05:56.581656+00:00
3bc9801f-da2e-4634-a4b4-d88b468ff226,4,60835,35208,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-29 05:06:32.281952+00:00
b863e692-1ef1-4652-a2e3-fcbe10313b31,2,61337,35334,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:06:52.079421+00:00
f9598b57-f42d-4b35-929d-dd897e2e1e5e,4,60836,35208,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:07:02.772205+00:00
b32302e8-4c33-4478-a84a-c32d141a18ff,2,61338,35334,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-29 05:07:14.467762+00:00
3958e4c2-bc92-4bb3-8a75-b175b6c4e493,2,61339,35334,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-29 05:07:36.869650+00:00
558d5f7b-242f-4a90-8944-a0b52a13ee50,4,60845,35211,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:07:52.438250+00:00
61ca0325-92f2-4b3b-b837-8497118d66ce,2,61340,35334,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:07:58.348664+00:00
e6e7c1f4-0562-476e-afbe-ba4dba37faee,4,60846,35211,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:08:17.939777+00:00
e915ba48-99a9-47e0-a6bf-482948c3bdb4,4,60847,35211,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:08:48.527245+00:00
4bf2df0e-9ab2-41de-bc85-90e4f22d1149,2,61341,35335,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,A,False,2026-04-29 05:09:05.857777+00:00
deb6aad0-6e92-46dc-8b9b-152035fcc344,4,60848,35211,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,0,0,1,B,False,2026-04-29 05:09:19.715782+00:00
20c9e755-6c95-4324-bdb3-d8fd3488aa8b,2,61342,35335,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:09:26.935760+00:00
0f63d38a-de8c-4324-9f2c-05c67995d26f,4,60857,35214,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:09:48.301566+00:00
91c143d3-eeee-4ab9-88b7-6a61d5a351f2,2,61343,35335,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:09:54.195152+00:00
ef36a86e-03c6-4b9e-940e-362cc97e2078,2,61344,35335,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-29 05:10:06.470120+00:00
99032bed-8948-4098-a877-e7e61d9aad7c,2,61345,35336,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-29 05:10:40.542148+00:00
b832fd7c-d3e8-47a9-b966-ce6ca470b1ba,2,61346,35336,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-29 05:11:20.569338+00:00
237d7100-bb7f-4d7f-b329-3f72b7741a85,2,61347,35336,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-29 05:11:34.059139+00:00
f8a64702-8837-4352-88af-3e8c5a3f94bb,4,60858,35214,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:11:42.366850+00:00
25687d02-aaca-4266-b436-6bba8149153e,2,61348,35336,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,1,1,B,False,2026-04-29 05:11:43.636753+00:00
79f94bba-fe8d-46f7-afda-7fade624888c,2,61349,35337,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:12:20.352053+00:00
c19fbb7e-d3f8-405a-8e65-55728428ec5a,4,60859,35214,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,0,0,B,False,2026-04-29 05:12:32.937953+00:00
64f5b424-8804-47f6-99ea-ca58e3c4ed15,4,60860,35214,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,1,A,False,2026-04-29 05:12:51.448651+00:00
c1071530-052f-4404-ac2d-7698fdd85268,2,61350,35337,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:12:52.930457+00:00
e451fdbd-6cb4-4ef8-8b62-4279954ecd27,4,60869,35217,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:13:27.453383+00:00
b6922dde-bf9a-43b7-a46a-054071132b83,2,61351,35337,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,B,False,2026-04-29 05:13:31.946762+00:00
e464bd83-023b-41de-99b0-617625f9f34a,2,61352,35337,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,1,0,1,0,0,B,False,2026-04-29 05:13:51.684181+00:00
c01e32f5-844d-467e-a7fc-b5e9e5d57306,4,60870,35217,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:13:52.430883+00:00
04457ac6-6d07-4fce-83c1-ab8e60c2ac84,4,60871,35217,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:14:19.389231+00:00
407f1eed-8782-454b-9367-72b1e6bed9ea,4,60872,35217,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-29 05:14:56.873168+00:00
d76ba7a5-c9e4-4ae0-8de3-a3c9c35dda0b,4,60881,35220,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:15:45.332875+00:00
9e67e019-018d-487f-9677-d9fcfecdf3ec,4,60882,35220,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:16:13.347692+00:00
33720990-14ed-46d0-9569-e24e683865f4,2,61353,35338,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,1,0,0,A,False,2026-04-29 05:16:15.294463+00:00
8cdae88a-37fc-480d-b0a9-0d7b568516b4,4,60883,35220,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:16:54.725992+00:00
3144a058-f303-4654-8285-f00785930b1a,2,61354,35338,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,0,0,A,False,2026-04-29 05:16:59.503207+00:00
2ff89786-ec52-46d2-91ff-49541335d1d9,4,60884,35220,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-29 05:17:33.010915+00:00
4ba15b4a-a3c5-452c-9764-d0408459ad70,2,61355,35338,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-29 05:17:37.975402+00:00
d44dc923-430d-40e1-bc4e-f80f9881bbaa,2,61356,35338,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-29 05:17:48.982477+00:00
2206f4dd-79b8-40a0-b891-eb2f7ff4e05a,2,61357,35339,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:18:13.119946+00:00
128ad3f5-c3a4-4408-9ddb-30aa13879f3c,4,60893,35223,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:18:54.466877+00:00
3630316d-f048-4abd-aa78-3c273950f896,2,61358,35339,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:19:07.620875+00:00
9754baf3-301d-41af-9c50-2a12cf811efc,2,61359,35339,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-29 05:19:32.008044+00:00
0b86d0b6-2f7c-4dfa-bf77-fdad86dcd45a,4,60894,35223,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:19:37.615371+00:00
8deb9148-ece0-4ede-9961-79013e7e2aff,2,61360,35339,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-29 05:19:46.931547+00:00
66e753e6-6e60-447c-9fa4-41dfb6754f2a,2,61361,35340,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:20:16.196676+00:00
ede92d19-207f-4bae-87c8-8b0bac122d87,4,60895,35223,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:20:19.809316+00:00
4f75444f-ae67-4035-b211-084ef444a4df,2,61362,35340,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:20:28.613878+00:00
08ab17a2-f61f-45e4-b1fb-7c6a52b2cd1e,2,61363,35340,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-29 05:20:53.331747+00:00
01adb8b9-7958-40a9-8989-5c2423b8ac48,4,60896,35223,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,1,1,B,False,2026-04-29 05:20:53.620075+00:00
7d0c1464-07f0-4379-b08a-34bec4dab50c,2,61364,35340,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,1,0,0,0,0,A,False,2026-04-29 05:21:20.254474+00:00
ef944698-efed-4591-8721-7c4503f36824,4,60905,35226,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:21:50.470363+00:00
6f2a1c9d-8c04-453e-a463-49c961c9a17c,2,61365,35341,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:22:07.211710+00:00
10d5e169-8a51-4ce9-b932-d2f6f03993bc,4,60906,35226,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:22:10.363069+00:00
e795a5ed-57d1-450f-8912-08ce0ebd33da,4,60907,35226,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:22:37.085046+00:00
38e1ef60-9ea4-45b2-a7cd-b54e0d8b24bf,2,61366,35341,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:22:49.274163+00:00
21ed8234-26b0-4a76-959a-213bce497d58,4,60908,35226,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:23:05.202032+00:00
d2989ed2-7116-4430-aac0-907edaa36169,2,61367,35341,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,0,1,B,False,2026-04-29 05:23:27.688419+00:00
f14f230b-9cb4-42e8-b1ed-0a32ae1b56f8,2,61368,35341,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-29 05:23:38.032546+00:00
99314bff-8008-43b5-b8d1-22188550662d,4,60941,35235,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:23:40.680943+00:00
7a0514dd-627e-466d-b62b-1ad1b255b2e0,4,60942,35235,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:24:05.779382+00:00
8bb94d9b-a66a-4ceb-8f13-69ff743c9633,2,61369,35342,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-29 05:24:14.870765+00:00
e2beae17-a408-4eea-a9df-2c0eeaef313b,4,60943,35235,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,1,0,0,0,0,A,False,2026-04-29 05:24:38.744167+00:00
ba0e094f-8f15-4ae4-9770-8adc7765459d,2,61370,35342,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-29 05:24:56.550856+00:00
dbdf9bc9-5806-4130-a009-a3d9e8da4042,4,60944,35235,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:25:07.437292+00:00
25b454b0-dffb-4043-856e-c3a6c1a7dae7,2,61371,35342,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-29 05:25:20.280035+00:00
1221d77e-493d-4593-bef6-713c63d9446d,2,61372,35342,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-29 05:25:40.561200+00:00
7b6d7cb6-dc9e-46ad-a1e4-a7122d80cb33,2,61373,35343,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:26:13.547332+00:00
8697a3a2-f6f9-4ff7-ab5a-4cf39a2182a5,4,60969,35242,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:26:21.799958+00:00
c6521dfb-ec23-4a7f-b2d7-acb75054f0a9,2,61374,35343,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:26:35.659418+00:00
e595fb0a-af7b-4fba-9d4c-c95752385e69,2,61375,35343,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-29 05:27:01.891659+00:00
f6fc3d4c-ac94-4864-97f0-71abb0ebb7f6,4,60970,35242,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:27:08.905781+00:00
387a8741-b2a4-4677-9528-352dab3c9733,2,61376,35343,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-29 05:27:16.065221+00:00
c9aa7cbd-becc-40fd-b83d-675607280360,4,60971,35242,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:27:46.146990+00:00
8ef9050c-b97f-466a-b296-068b37f50c7e,2,61377,35344,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:27:50.242879+00:00
618f1c37-757e-4fdd-acf5-dfbb3e3a2f59,2,61378,35344,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:28:08.510273+00:00
ff96ef45-ba05-490f-9671-cbe5c8666aab,4,60972,35242,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-29 05:28:14.618295+00:00
a39b8433-88a7-4c7e-adbe-8dc50eebd077,2,61379,35344,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:28:32.697106+00:00
d1d4af25-1e01-4f31-becb-29d4489cc513,2,61380,35344,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,1,B,False,2026-04-29 05:28:46.787531+00:00
685ad72d-a6fe-4173-b75f-6d0759d600bd,4,60977,35244,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:28:56.683932+00:00
3a1b3b90-b7ba-45e6-822d-3733d9ea3718,4,60978,35244,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:29:19.960141+00:00
b7cbd016-698a-4ff3-bbbf-2745f820d746,2,61381,35345,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-29 05:29:38.390175+00:00
f082d659-02b4-456b-9e3a-6310c5b4ef7c,4,60979,35244,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:29:52.089560+00:00
3e7daf8d-54ee-4fd8-8318-db882efadef8,2,61382,35345,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-29 05:30:10.664514+00:00
0ebf515e-83fe-47bc-8492-d5bab22bba99,4,60980,35244,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,1,1,B,False,2026-04-29 05:30:19.556684+00:00
3db48843-038d-4442-82da-90e09956aa9a,2,61383,35345,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,0,1,0,1,B,False,2026-04-29 05:30:34.622874+00:00
0261a166-dc00-4baf-b3c9-98571689cd8f,2,61384,35345,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-29 05:30:52.954995+00:00
ea573a06-a4e7-45fa-82df-c4b6a8115cd3,4,60981,35245,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:31:08.782327+00:00
2d44a19b-5890-4cd7-9d28-fa641c44c664,4,60982,35245,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,0,0,B,False,2026-04-29 05:31:53.567569+00:00
cf25cb2d-63c7-46b4-85b8-1314985d4cfc,2,61385,35346,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:32:04.634970+00:00
63c7c72e-8113-4096-bdbb-e92677536ff7,2,61386,35346,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:32:26.003351+00:00
d1574153-fe7d-40c5-a65e-3f6eaff27db9,4,60983,35245,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:32:38.012575+00:00
f5e14645-70a5-4465-bbb4-181605823703,2,61387,35346,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,1,1,B,False,2026-04-29 05:32:54.176205+00:00
4a9f296a-1af7-432d-b8dc-334d7e1dbc1b,2,61388,35346,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-29 05:33:06.425051+00:00
9ce07e6b-d8fb-4bb4-943e-ee008a597cf0,4,60984,35245,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,1,1,1,0,B,False,2026-04-29 05:33:25.961950+00:00
d7eb1ceb-60e0-4a1b-adf3-8fe18cf30b42,4,60993,35248,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-29 05:34:09.902183+00:00
345993ef-ea51-42ab-874a-d69bc079cd74,2,61389,35347,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,True,2026-04-29 05:34:16.668833+00:00
b2f6bcb1-ad34-42bf-b76a-7e60d5e55eb6,4,60994,35248,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:34:31.921897+00:00
5c078caa-b796-44f8-814e-0b23ba29d3eb,2,61390,35347,6,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-29 05:34:53.430636+00:00
415855e6-ad2e-48c8-8513-d31ec8d301c4,2,61391,35347,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-29 05:35:08.419529+00:00
3aa2b6e2-f03e-4b8f-a6f8-d29a7bdc4334,4,60995,35248,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-29 05:35:12.461756+00:00
067b85c0-d34a-41c1-8eed-45028772cfbc,2,61392,35347,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,1,0,A,False,2026-04-29 05:35:19.601385+00:00
627b223e-a838-4796-8995-9b504e4b7a88,4,60996,35248,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,0,B,False,2026-04-29 05:35:44.912150+00:00
15cdbc56-ea39-4339-9ce8-cb1e6a244e22,2,61393,35348,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-29 05:35:45.605278+00:00
f6501593-29c7-4f86-bc5d-5cae6dce111f,2,61394,35348,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-29 05:36:04.599288+00:00
