id,annotator_code,combo_id,base_id,seed_id,level,class_tag,ratio_type,matchup_key,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
d39af447-eee3-46f1-ab0d-6e31d9ae9ca0,6,pair01_54956,54956,38161,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,1,1,B,False,2026-05-01 07:43:01.893080+00:00
461c3621-0d9b-4ff2-a678-596e4ff8ee5e,5,pair02_57293,57293,38994,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,True,2026-05-01 07:43:18.942270+00:00
dce80960-7b8f-462d-9bd1-5e99ab157e69,6,pair02_54953,54953,38161,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-05-01 07:43:25.556129+00:00
a64485e6-636c-4359-b651-4bfc2191faa8,6,pair02_54954,54954,38161,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 07:43:38.914374+00:00
5d332bd7-fb62-4350-924a-dd1d00d22247,5,pair02_57294,57294,38994,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,0,1,0,0,0,A,False,2026-05-01 07:43:48.520606+00:00
0c7273aa-c2df-45a7-bd84-bde6c5713875,6,pair02_54955,54955,38161,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-05-01 07:44:04.130206+00:00
feb21ff7-9744-4fd5-b642-2aba0a8cac5f,6,pair02_54956,54956,38161,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 07:44:18.183644+00:00
f5791f58-1ed4-40bf-97d8-0b3735079c0a,5,pair02_57295,57295,38994,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,1,1,1,1,B,False,2026-05-01 07:44:32.514764+00:00
0ee5b0e6-4231-4152-9fbe-2cfd4f9a92cd,5,pair02_57296,57296,38994,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-05-01 07:44:40.538488+00:00
b7affc19-4b34-452c-8cea-79d4f3acdaf1,6,pair01_55117,55117,38214,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,1,1,0,B,False,2026-05-01 07:45:07.803429+00:00
9cfe80dd-afe1-49ca-8691-1ce539a66faf,6,pair01_55118,55118,38214,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,0,A,False,2026-05-01 07:45:26.090391+00:00
7eee2bef-cdbf-43ca-b0a7-bcf3b8f2be51,5,pair01_57717,57717,39180,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,0,0,0,B,False,2026-05-01 07:45:27.221480+00:00
f17e3e49-69f2-4e69-b0c2-fbd0228381de,6,pair01_55119,55119,38214,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,0,A,False,2026-05-01 07:45:38.328920+00:00
eb07b6e6-2563-41da-b364-72b1eda19e8d,5,pair01_57718,57718,39180,6,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 07:46:02.318587+00:00
b3cb7809-0024-45b4-862a-9fae58ac61fb,6,pair01_55120,55120,38214,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,1,1,1,1,B,False,2026-05-01 07:46:02.651444+00:00
abcc6b92-d8a3-4c10-9483-106958f68c21,6,pair02_55117,55117,38214,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,0,0,B,False,2026-05-01 07:46:35.878472+00:00
0886a590-b5c8-414d-8f4a-115ae19af5cd,5,pair01_57719,57719,39180,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,1,1,A,False,2026-05-01 07:46:44.829533+00:00
2c9d76bf-1197-4a38-b8c1-f98cff291bbb,6,pair02_55118,55118,38214,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 07:46:49.660181+00:00
731b6083-e4f5-4fd3-8167-c17aa68adfc3,6,pair02_55119,55119,38214,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 07:47:01.283373+00:00
5e3d4054-0853-45d7-adba-43b0cb1f2a4e,5,pair01_57720,57720,39180,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-05-01 07:47:09.844610+00:00
b9db4b8f-1ed7-42cf-94e5-d0b8f48d1619,6,pair02_55120,55120,38214,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,1,0,1,1,1,B,False,2026-05-01 07:47:13.626368+00:00
bfea3ef6-45ef-416a-9ace-ef9d1c81b4a0,6,pair01_55229,55229,38248,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,0,0,A,False,2026-05-01 07:47:54.286671+00:00
3687938d-e8fe-4461-a0be-7438fef50b85,6,pair01_55230,55230,38248,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-05-01 07:48:23.968770+00:00
07366b50-7159-4854-96f2-0443ee7c8601,6,pair01_55231,55231,38248,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,0,1,B,False,2026-05-01 07:48:40.028800+00:00
423a9b44-836d-42a8-b176-058c8d1e9c81,6,pair01_55232,55232,38248,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,1,A,False,2026-05-01 07:48:51.084130+00:00
adc210c7-b39e-485e-8789-04be1b162960,6,pair02_55229,55229,38248,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-05-01 07:49:13.167378+00:00
e733c292-df2f-46c9-9d1d-e23bb0b5854a,5,pair02_57717,57717,39180,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-05-01 07:49:16.018749+00:00
3ab4f81e-de0b-4e9f-8f0f-0fa779b7407c,5,pair02_57718,57718,39180,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-05-01 07:51:16.551370+00:00
5b156d71-9730-482d-be4b-68f971b89036,6,pair02_55230,55230,38248,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-05-01 07:51:36.147217+00:00
1427a0db-b2dd-484c-aa15-e84d67e4d851,5,pair02_57719,57719,39180,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 07:51:45.187955+00:00
5b7b194e-8066-4c69-8a70-a4d9c4390066,6,pair02_55231,55231,38248,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-05-01 07:51:47.876176+00:00
38ec3c8a-ddfc-4a69-8b4e-5712f7c87dee,6,pair02_55232,55232,38248,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-05-01 07:52:04.722455+00:00
807be9e4-2ce2-4819-a166-29ecfaf04db3,5,pair02_57720,57720,39180,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-05-01 07:52:07.896966+00:00
dcc45f2c-3cee-42ae-ac06-b306881d8594,6,pair01_55465,55465,38326,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,0,0,B,False,2026-05-01 07:53:01.830649+00:00
c94de4d0-9ee0-4a82-ace6-387e20ec4a09,5,pair01_57813,57813,39224,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,0,A,False,2026-05-01 07:53:12.322028+00:00
4d8a446c-3a09-4fb1-9a9c-de09033ca1ee,6,pair01_55466,55466,38326,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,0,A,False,2026-05-01 07:53:17.445548+00:00
997bf3a3-4bf9-47db-bc75-0f1c7a631e1c,6,pair01_55467,55467,38326,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,0,B,False,2026-05-01 07:53:31.988433+00:00
09671152-406c-4ea4-947a-4ed06e1b7d87,6,pair01_55468,55468,38326,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,1,0,1,1,0,B,False,2026-05-01 07:53:43.822275+00:00
5775c3a3-1d8f-4c74-8e40-e872542b8345,6,pair02_55465,55465,38326,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-05-01 07:54:10.251585+00:00
00b1d1f7-38b8-421d-8e7d-4475680bcd59,6,pair02_55466,55466,38326,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-05-01 07:54:22.113416+00:00
ecb8dc2b-e3fe-4378-b523-ebb2dfde6cfd,5,pair01_57814,57814,39224,6,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-05-01 07:54:42.452795+00:00
8139ac71-ca47-48e1-bfb5-0dea86f6397d,6,pair02_55467,55467,38326,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 07:54:42.657948+00:00
d199c573-49a9-4711-8d92-faeb4e828b1a,6,pair02_55468,55468,38326,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-05-01 07:54:53.239382+00:00
89894ad5-fcf9-499f-a616-728f31dcff0b,5,pair01_57815,57815,39224,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-05-01 07:54:55.015111+00:00
4c890351-b5f8-418f-8a0b-8dbd46d8610a,5,pair01_57816,57816,39224,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,B,False,2026-05-01 07:55:15.149778+00:00
e93c66d5-286b-4818-8e08-57b7312ca355,5,pair02_57813,57813,39224,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-05-01 07:56:09.967252+00:00
d6cb53f5-a147-46d4-9d58-e142b522bf1b,5,pair02_57814,57814,39224,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 07:56:56.110271+00:00
0d68f394-0723-4010-b7b3-f905e2e20861,5,pair02_57815,57815,39224,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-05-01 07:57:09.234092+00:00
f27f9573-bac1-425a-a791-f12c9fbd194c,5,pair02_57816,57816,39224,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,1,0,A,False,2026-05-01 07:57:21.454435+00:00
ecad5401-c41a-4466-9e09-6d2fa2b98458,5,pair01_57833,57833,39237,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,1,1,0,0,A,False,2026-05-01 07:57:50.483115+00:00
cb71e40e-9ed5-4da0-b4ce-2500bb3a817f,5,pair01_57834,57834,39237,6,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 07:58:12.702653+00:00
46d3d25e-cea5-4110-a6ca-06bbf4bac0cd,5,pair01_57835,57835,39237,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-05-01 07:58:33.484153+00:00
ae9ff248-fee1-485b-81aa-a2a02086f762,5,pair01_57836,57836,39237,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,0,A,False,2026-05-01 07:59:03.763113+00:00
2cd4c192-5108-4054-b5fc-44e35bbab672,5,pair02_57833,57833,39237,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-05-01 07:59:50.363287+00:00
3d36d2f9-84e0-428f-83c4-6f863ab71d9f,5,pair02_57834,57834,39237,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:00:34.975604+00:00
fce852c2-0fb8-4d67-a9a5-f8cb4b427300,5,pair02_57835,57835,39237,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:00:50.250789+00:00
befbd38b-76ac-441d-ba8e-ae650a5a3395,5,pair02_57836,57836,39237,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-05-01 08:01:03.562555+00:00
912f55e1-7adb-427f-8f0b-b647edbf977f,5,pair01_57953,57953,39299,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,1,0,1,1,A,False,2026-05-01 08:03:53.112884+00:00
165ad806-e77b-49df-834b-e1cc72054edc,5,pair01_57954,57954,39299,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,0,A,False,2026-05-01 08:06:38.371960+00:00
8ef022a9-e37a-4864-8aca-b0b4dd88083d,5,pair01_57955,57955,39299,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,1,1,A,False,2026-05-01 08:06:54.824348+00:00
e3440fea-da64-4deb-bf98-b04b89b3afc7,5,pair01_57956,57956,39299,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-05-01 08:07:54.395605+00:00
e6601949-15c3-4fa0-a4b9-97c9ed970c81,5,pair02_57953,57953,39299,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:09:42.355800+00:00
1d9dd7ed-ab5c-4a40-b318-5318ed8d43f6,5,pair02_57954,57954,39299,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:10:23.825530+00:00
e175c071-4ea6-4c3d-9c69-66581357896e,5,pair02_57955,57955,39299,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:10:34.248772+00:00
8c190776-95a8-41c5-9711-05647e763ec3,5,pair02_57956,57956,39299,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:10:46.225925+00:00
5e793681-58fc-4484-b419-45acb0da72bb,5,pair01_58029,58029,39338,8,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-05-01 08:12:02.539870+00:00
11233fb8-677c-4d6f-8718-027261cca04e,5,pair01_58030,58030,39338,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,1,A,False,2026-05-01 08:12:33.404770+00:00
3efc76b2-0e49-489d-a9a9-7df5b38b0b4c,5,pair01_58031,58031,39338,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-05-01 08:13:02.362545+00:00
45dc443c-f188-4ac4-9279-cc9befa5d6b7,5,pair01_58032,58032,39338,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-05-01 08:13:13.108508+00:00
ab1409c2-7d9a-49b3-8524-4b2d9b5de0b4,5,pair02_58029,58029,39338,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-05-01 08:13:27.524663+00:00
992b9c64-77ea-403e-a217-6f548ec1ac8f,5,pair02_58030,58030,39338,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 08:13:48.295117+00:00
146fac40-ff66-4d83-8bef-6bd5b73ab332,5,pair02_58031,58031,39338,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-05-01 08:14:36.997498+00:00
93596f88-74fc-4bfe-9bd3-6a913889f99e,5,pair02_58032,58032,39338,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-05-01 08:14:56.067579+00:00
24681413-da81-4191-beee-156959ebea1c,5,pair01_58797,58797,39732,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-05-01 08:15:34.142553+00:00
0fe41471-6f2f-4fc7-baa4-6adf8c5f34b0,5,pair01_58798,58798,39732,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,1,A,False,2026-05-01 08:15:45.682580+00:00
55b387b6-496f-4a55-8eb3-1016cf913d40,5,pair01_58799,58799,39732,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,0,A,False,2026-05-01 08:15:55.288037+00:00
79a4294d-1bd8-47d0-9e4a-bbdd7384a0d0,5,pair01_58800,58800,39732,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 08:16:05.609399+00:00
20fa596b-ab5a-4482-b8c2-a5979a96992c,5,pair02_58797,58797,39732,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-05-01 08:16:28.000630+00:00
29c1ba02-cdfd-4dcb-af39-c73d0b60cc65,5,pair02_58798,58798,39732,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:16:38.593697+00:00
d3b75d84-02d3-4eac-a144-6f9f447e8074,5,pair02_58799,58799,39732,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-05-01 08:18:18.727015+00:00
33f846c9-d35c-49b8-849e-b3b276232d65,5,pair02_58800,58800,39732,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:18:53.728386+00:00
912f6736-9d7e-4358-b7bf-1fd165257e83,6,pair01_55745,55745,38415,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,1,B,False,2026-05-01 08:19:04.112420+00:00
d8751f0a-f74f-41ab-b1ad-beda4c9945b8,6,pair01_55746,55746,38415,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,1,0,0,1,B,False,2026-05-01 08:19:30.414622+00:00
6e89cdbf-453a-48d0-9e8f-f5f74e504f27,6,pair01_55747,55747,38415,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,0,A,False,2026-05-01 08:19:57.241317+00:00
a8660041-4e6d-475c-ba81-14ded4b49512,6,pair01_55748,55748,38415,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 08:20:12.040357+00:00
5a5dcd14-4c79-433d-b60c-4b7cabb5beba,6,pair02_55745,55745,38415,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-05-01 08:20:31.374526+00:00
d1c933eb-117e-40d1-8d5c-06b64713b502,6,pair02_55746,55746,38415,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,1,B,False,2026-05-01 08:20:54.135498+00:00
30cd138b-235b-4015-b2e7-3e774cf7e64c,6,pair02_55747,55747,38415,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,1,1,1,0,B,False,2026-05-01 08:21:23.046503+00:00
ad068b68-f788-49d2-a4c4-0fc0418a5e6f,6,pair02_55748,55748,38415,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,0,B,False,2026-05-01 08:21:38.750310+00:00
4c17f607-b958-4810-99ef-50aca41299e5,5,pair01_58841,58841,39755,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,0,B,False,2026-05-01 08:22:31.443099+00:00
e3db4c31-ff8f-4789-bc09-bcbf40b94829,5,pair01_58842,58842,39755,6,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-05-01 08:23:38.899636+00:00
86c5c1b7-fa97-477c-bd7e-709ed7896232,5,pair01_58843,58843,39755,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,0,A,False,2026-05-01 08:27:39.064212+00:00
402bbe3c-f594-4e59-8919-41f72073cb51,5,pair01_58844,58844,39755,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,1,A,False,2026-05-01 08:27:55.086209+00:00
db2bea15-b86f-4c55-81bc-c458ad60bc66,5,pair02_58841,58841,39755,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:28:12.616438+00:00
86ab8c1b-4750-4ad6-9391-347b102dc6f8,5,pair02_58842,58842,39755,6,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-05-01 08:28:50.503416+00:00
c0b1ec2d-227d-4a9f-b9a0-7ba76d1e6328,5,pair02_58843,58843,39755,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 08:29:20.690479+00:00
afd0229b-1a21-46db-aa2c-9ee1d9bbecdc,5,pair02_58844,58844,39755,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,1,1,A,False,2026-05-01 08:29:48.523504+00:00
c10c77e2-0d30-44ad-927b-623171eb500e,5,pair01_58853,58853,39760,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,True,2026-05-01 08:31:15.319953+00:00
1f632ae6-2639-41f0-8f23-9621214a2293,5,pair01_58854,58854,39760,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-05-01 08:32:06.507882+00:00
02ebe02b-acf7-4a74-a7c8-d070380a91d3,5,pair01_58855,58855,39760,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 08:32:29.134404+00:00
3334867a-ec55-48c9-893d-2a52dbb6f267,5,pair01_58856,58856,39760,2,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,1,A,False,2026-05-01 08:32:39.950015+00:00
8fd0c1e8-08f4-4b54-8582-e8520370fcfd,5,pair02_58853,58853,39760,8,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-05-01 08:33:00.639485+00:00
99e05091-57b8-4863-a28a-b0b6153ca414,5,pair02_58854,58854,39760,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-05-01 08:33:56.099154+00:00
c7fc6b8e-70a3-40bc-a6d1-c7b88e4109ed,5,pair02_58855,58855,39760,4,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 08:34:09.950915+00:00
44c971e8-2f84-4c51-92bf-7d513a399a62,5,pair02_58856,58856,39760,2,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:34:39.071365+00:00
4c72c9d0-37b0-4ead-8da2-9af0df666bae,5,pair01_58865,58865,39769,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,True,2026-05-01 08:35:34.852199+00:00
29e04ec0-07ff-497b-b811-1be89a6e3177,5,pair01_58866,58866,39769,6,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-05-01 08:35:54.986132+00:00
0ea45240-c3a5-4cae-a891-67c4314341d7,5,pair01_58867,58867,39769,4,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,1,0,A,False,2026-05-01 08:36:09.262131+00:00
3acde578-55e0-445a-98e1-b4a68f2cdfea,5,pair01_58868,58868,39769,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,1,1,B,False,2026-05-01 08:36:19.272678+00:00
0a532847-6882-47c9-9e35-52e6fe78ca91,5,pair02_58865,58865,39769,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-05-01 08:36:45.380442+00:00
eb5593b7-2241-4df7-9c69-bb764b668e34,5,pair02_58866,58866,39769,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 08:37:00.351972+00:00
da9b73d8-1dd7-4323-a770-d8574585de20,5,pair02_58867,58867,39769,4,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-05-01 08:37:17.088333+00:00
77824c63-be44-40e5-8980-e94ae8001d6c,5,pair02_58868,58868,39769,2,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-05-01 08:37:28.364018+00:00
f52de7a9-b000-47f7-a729-ac3d3f84e9b2,5,pair01_58925,58925,39792,8,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,0,0,B,False,2026-05-01 08:38:05.031146+00:00
33924d60-2479-4685-95e5-e997ddbcbb1c,5,pair01_58926,58926,39792,6,occlusion_interaction,object_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-05-01 08:38:47.662345+00:00
77b8c732-90b0-4525-8d99-fb9498ad5594,5,pair01_58927,58927,39792,4,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,1,1,1,1,B,False,2026-05-01 08:39:11.212148+00:00
b38394c7-ba22-4fce-b691-0dae7c7a23a2,5,pair01_58928,58928,39792,2,occlusion_interaction,object_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-05-01 08:39:23.587404+00:00
4592e73f-ef8c-4466-9c12-5753a66ec1b5,5,pair02_58925,58925,39792,8,occlusion_interaction,object_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-05-01 08:39:45.265519+00:00
6ddf20c4-52c6-4601-9d02-4813ef5713ef,5,pair02_58926,58926,39792,6,occlusion_interaction,object_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-05-01 08:40:09.883166+00:00
